Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal,LoanValuetoAppraised,loanToPurchPrice
51,84550,95,571,Y,1051,5873,162000,161900,0.178955,Default,default,TX,41275,0,0.52191358,0.522235948
48,200205,90,722,Y,794,2708,37000,36500,0.293205,Default,default,IL,45787,1,5.410945946,5.485068493
30,248000,80,755,N,1268,3200,68000,68000,0.39625,Default,default,OH,44160,1,3.647058824,3.647058824
42,167750,95,743,Y,989,2355,59000,58000,0.419958,Active,non-default,IL,45787,1,2.843220339,2.892241379
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,45787,1,1.084482759,1.084482759
40,134500,100,735,N,1409,3551,240000,134500,0.39679,Active,non-default,UT,50614,0,0.560416667,1
32,221600,80,787,Y,937,2083,75500,72000,0.449832,Active,non-default,IN,43003,1,2.935099338,3.077777778
51,154950,100,617,Y,1593,3416,121000,120800,0.466335,Default,default,FL,40171,1,1.280578512,1.282698675
35,249300,90,624,N,1162,5025,120000,120000,0.231258,Pay-off,non-default,FL,40171,1,2.0775,2.0775
37,111900,80,728,Y,1117,3473,112000,110500,0.321624,Default,default,GA,43217,0,0.999107143,1.012669683
39,149205,102,638,Y,1657,4250,214000,209888,0.389882,Active,non-default,CO,51022,0,0.697219626,0.710879136
22,65472,100,561,N,3749,7955,316000,316000,0.471276,Default,default,GA,43217,0,0.207189873,0.207189873
51,115950,100,670,N,1646,5860,230000,228000,0.280887,Default,default,TX,41275,0,0.504130435,0.508552632
28,289000,100,632,N,0,5025,186000,186000,0,Pay-off,non-default,FL,40171,1,1.553763441,1.553763441
24,44650,95,701,N,4036,6498,240000,231183,0.621114,Active,non-default,TX,41275,0,0.186041667,0.193137039
37,238500,90,661,Y,2927,2936,160000,159400,0.996935,Default,default,TX,41275,1,1.490625,1.496235885
41,96000,100,596,N,4094,7916,229000,229000,0.51718,Default,default,NY,44228,0,0.419213974,0.419213974
25,178194,100,613,Y,528,1995,148000,140902,0.264662,Active,non-default,TX,41275,1,1.204013514,1.264666222
29,86640,95,503,N,1603,4413,142000,137950,0.363245,Default,default,VA,53275,0,0.610140845,0.628053643
59,308750,95,750,N,2429,10028,182500,182000,0.242222,Active,non-default,MI,44476,1,1.691780822,1.696428571
23,139500,95,587,Y,1526,5340,95000,87500,0.285768,Active,non-default,AR,33948,1,1.468421053,1.594285714
65,199750,85,605,N,1814,4313,129000,129100,0.420589,Active,non-default,IN,43003,1,1.548449612,1.547250194
27,93400,98,655,N,0,5416,340000,335900,0,Pay-off,non-default,MA,52354,0,0.274705882,0.278058946
37,171000,90,801,N,820,2439,97000,97000,0.336203,Default,default,SD,40518,1,1.762886598,1.762886598
37,261250,95,697,N,1369,3097,84500,83500,0.442041,Default,default,IN,43003,1,3.091715976,3.128742515
50,91900,100,737,Y,1421,4460,96000,93000,0.31861,Default,default,IN,43003,0,0.957291667,0.988172043
55,108500,100,764,N,719,3533,76000,75000,0.20351,Default,default,TN,38550,1,1.427631579,1.446666667
27,234700,95,725,N,1859,2585,119600,118000,0.719149,Pay-off,non-default,MD,56763,1,1.962374582,1.988983051
30,149150,95,766,N,2063,5401,235000,234607,0.381966,Default,default,SC,39326,0,0.634680851,0.635744032
50,130400,98,684,N,1793,6153,89000,89000,0.291403,Active,non-default,IL,45787,1,1.465168539,1.465168539
40,53000,100,694,N,1190,6250,117000,112591,0.1904,Active,non-default,TX,41275,0,0.452991453,0.470730343
37,96200,83,649,N,2176,3544,135900,134691,0.613995,Active,non-default,NC,39000,0,0.707873436,0.71422738
37,289900,100,690,N,1318,2341,165900,165900,0.563007,Active,non-default,TN,38550,1,1.747438216,1.747438216
37,166500,100,716,N,805,1962,57000,56500,0.410296,Active,non-default,OH,44160,1,2.921052632,2.946902655
39,32775,95,739,N,3027,7413,261000,261000,0.408337,Pay-off,non-default,CA,49894,0,0.125574713,0.125574713
38,289275,102,660,Y,377,2168,42000,42000,0.173893,Default,default,MD,56763,1,6.8875,6.8875
28,180400,99,733,N,0,3192,180000,180000,0,Pay-off,non-default,CA,49894,1,1.002222222,1.002222222
37,171000,90,801,N,820,2439,97000,97000,0.336203,Default,default,SD,40518,1,1.762886598,1.762886598
37,36598,100,591,N,940,2783,154800,154698,0.337765,Default,default,GA,43217,0,0.236421189,0.236577073
46,181200,100,732,N,1983,4583,96000,93400,0.432686,Active,non-default,WI,47220,1,1.8875,1.940042827
52,152800,80,748,Y,1137,3698,80000,79900,0.307463,Active,non-default,FL,40171,1,1.91,1.912390488
28,164540,95,678,N,1287,3583,140000,139457,0.359196,Default,default,NC,39000,1,1.175285714,1.179861893
42,85260,102,687,N,1807,5481,82000,80350,0.329684,Default,default,OH,44160,1,1.039756098,1.061107654
27,139250,98,692,N,1864,5618,151500,151192,0.331791,Default,default,GA,43217,0,0.919141914,0.921014339
23,90000,100,648,N,1181,4683,77000,77000,0.252189,Default,default,IA,43042,1,1.168831169,1.168831169
42,125950,92,670,N,859,3437,131000,127850,0.249927,Active,non-default,GA,43217,0,0.961450382,0.985138835
48,264000,80,675,N,1820,5025,229000,222500,0.362212,Default,default,MA,52354,1,1.152838428,1.186516854
69,140000,85,706,N,927,6500,103000,99990,0.142615,Default,default,TX,41275,1,1.359223301,1.400140014
37,124000,87,626,N,1408,4000,143000,140000,0.352,Default,default,GA,43217,0,0.867132867,0.885714286
53,103000,100,687,N,1963,6963,116000,115900,0.281919,Active,non-default,ID,42519,0,0.887931034,0.888697153
37,175750,95,746,N,868,2840,88000,88000,0.305634,Active,non-default,OH,44160,1,1.997159091,1.997159091
37,109000,95,697,Y,1338,3466,130000,130000,0.386036,Pay-off,non-default,MD,56763,0,0.838461538,0.838461538
37,91200,80,597,Y,3317,9552,305000,303000,0.347257,Default,default,TN,38550,0,0.299016393,0.300990099
36,134955,90,632,N,6934,12607,240000,234037,0.550012,Active,non-default,TX,41275,0,0.5623125,0.576639591
37,154850,95,543,N,2265,3717,225000,203000,0.609362,Default,default,TX,41275,0,0.688222222,0.762807882
33,171000,82,754,N,1783,2620,237500,236900,0.680534,Active,non-default,TN,38550,0,0.72,0.721823554
30,172000,100,652,N,1918,4065,193000,190954,0.471833,Active,non-default,GA,43217,0,0.89119171,0.900740492
51,149000,100,796,N,1671,5750,213000,202000,0.290609,Active,non-default,OR,42617,0,0.699530516,0.737623762
26,143750,95,634,N,1118,2889,101500,94100,0.386985,Default,default,OH,44160,1,1.416256158,1.527630181
37,272550,97,576,Y,1017,2381,114000,110000,0.427131,Default,default,DC,43003,1,2.390789474,2.477727273
35,89000,100,753,N,1979,6910,257000,257000,0.286397,Pay-off,non-default,CA,49894,0,0.346303502,0.346303502
30,172660,97,640,N,1835,3614,154000,154000,0.507748,Default,default,IL,45787,1,1.121168831,1.121168831
47,48000,100,508,Y,2015,4666,145000,145000,0.431847,Default,default,FL,40171,0,0.331034483,0.331034483
30,80192,101,746,N,2673,4333,380000,358000,0.616894,Active,non-default,IL,45787,0,0.211031579,0.224
27,206000,89,714,N,1143,3984,157900,157900,0.286898,Pay-off,non-default,GA,43217,1,1.304623179,1.304623179
20,74000,100,663,N,578,4570,68000,65000,0.126477,Active,non-default,WV,32589,1,1.088235294,1.138461538
53,152000,95,704,N,1331,2990,45000,42000,0.445151,Default,default,IN,43003,1,3.377777778,3.619047619
37,132500,100,548,Y,1408,3471,125000,124900,0.405647,Default,default,GA,43217,1,1.06,1.060848679
36,147000,100,660,Y,771,2253,102000,94000,0.34221,Default,default,AZ,42590,1,1.441176471,1.563829787
49,228000,95,663,N,1038,3108,50000,42400,0.333977,Default,default,MI,44476,1,4.56,5.377358491
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,45787,1,1.084482759,1.084482759
39,182700,102,707,Y,773,2500,75000,75000,0.3092,Active,non-default,FL,40171,1,2.436,2.436
21,53350,97,693,N,2507,8142,242000,242000,0.30791,Active,non-default,IL,45787,0,0.220454545,0.220454545
39,204250,95,692,N,2127,5025,279000,279000,0.42331,Default,default,TX,41275,0,0.732078853,0.732078853
37,110500,82,690,N,1068,5000,125000,112000,0.2136,Pay-off,non-default,MO,43988,0,0.884,0.986607143
25,88600,98,755,N,2125,5977,150340,150340,0.35553,Active,non-default,NJ,56772,0,0.58933085,0.58933085
27,97500,100,666,N,1936,7000,269000,265000,0.276571,Default,default,NJ,56772,0,0.362453532,0.367924528
19,79000,100,619,N,2581,8167,185000,184900,0.316028,Active,non-default,GA,43217,0,0.427027027,0.427257977
22,72750,97,582,Y,2310,6338,143500,143205,0.364468,Default,default,NC,39000,0,0.506968641,0.508012988
36,178600,95,724,N,1843,4016,186000,185900,0.458914,Pay-off,non-default,AZ,42590,0,0.960215054,0.960731576
46,115000,68,783,N,1587,3570,95000,85000,0.444538,Active,non-default,GA,43217,1,1.210526316,1.352941176
28,108000,100,606,Y,2047,4579,155000,155000,0.447041,Default,default,IL,45787,0,0.696774194,0.696774194
23,103300,100,665,N,2177,6150,108000,107613,0.353984,Active,non-default,GA,43217,0,0.956481481,0.959921199
27,108000,80,615,Y,3041,18000,127000,122000,0.168944,Default,default,TX,41275,0,0.850393701,0.885245902
29,102500,100,739,N,2694,7995,325000,322000,0.336961,Pay-off,non-default,CA,49894,0,0.315384615,0.318322981
57,48900,100,698,N,3086,8331,216000,215000,0.370424,Active,non-default,IL,45787,0,0.226388889,0.22744186
48,200205,90,722,Y,794,2708,37000,36500,0.293205,Default,default,IL,45787,1,5.410945946,5.485068493
37,132500,100,548,Y,1408,3471,125000,124900,0.405647,Default,default,GA,43217,1,1.06,1.060848679
37,115650,90,548,Y,1130,2816,107000,90000,0.401278,Default,default,MI,44476,1,1.080841121,1.285
37,234000,90,587,N,1402,2512,130000,129038,0.558121,Default,default,GA,43217,1,1.8,1.813419303
37,132800,80,762,N,1369,3179,97000,94000,0.430639,Active,non-default,OH,44160,1,1.369072165,1.412765957
27,266600,95,678,N,1969,2500,95000,87501,0.7876,Default,default,AL,38111,1,2.806315789,3.046822322
28,160000,100,681,N,1190,2857,73500,73500,0.416521,Default,default,NC,39000,1,2.176870748,2.176870748
25,103896,90,652,Y,1551,2597,135000,133900,0.597228,Default,default,FL,40171,0,0.7696,0.77592233
51,84550,95,571,Y,1051,5873,162000,161900,0.178955,Default,default,TX,41275,0,0.52191358,0.522235948
34,143500,100,665,N,3385,5417,183000,168701,0.624885,Default,default,TX,41275,0,0.784153005,0.850617364
29,110000,71,665,Y,3383,4550,315000,315000,0.743516,Active,non-default,CO,51022,0,0.349206349,0.349206349
24,136435,100,660,N,1589,5569,220000,185000,0.28533,Default,default,MN,55914,0,0.620159091,0.737486486
31,57000,100,774,N,3604,5788,243000,233055,0.622668,Active,non-default,SC,39326,0,0.234567901,0.24457746
39,199000,100,523,Y,678,2107,72000,71900,0.321785,Default,default,VA,53275,1,2.763888889,2.767732962
40,139000,100,605,N,2615,5304,178000,177820,0.493024,Default,default,NC,39000,0,0.780898876,0.781689349
65,67450,95,768,N,2950,4635,260000,255000,0.636462,Active,non-default,AZ,42590,0,0.259423077,0.264509804
44,233000,100,713,N,948,5025,113000,113000,0.188669,Default,default,AZ,42590,1,2.061946903,2.061946903
37,259800,100,697,N,1125,1410,184900,184900,0.797872,Active,non-default,TX,41275,1,1.405083829,1.405083829
51,115950,100,670,N,1646,5860,230000,228000,0.280887,Default,default,TX,41275,0,0.504130435,0.508552632
37,200170,95,732,N,1826,5025,276000,275000,0.363406,Pay-off,non-default,OR,42617,0,0.725253623,0.727890909
61,260000,75,664,N,1883,3424,90000,87500,0.549942,Default,default,TX,41275,1,2.888888889,2.971428571
21,174850,97,721,N,860,4500,105000,105000,0.191111,Default,default,NC,39000,1,1.665238095,1.665238095
24,70775,95,670,N,3072,8024,200000,200000,0.382851,Active,non-default,NC,39000,0,0.353875,0.353875
43,148198,92,660,N,0,5025,525000,525000,0,Default,default,CA,49894,0,0.282281905,0.282281905
37,175750,95,705,Y,598,1785,34000,29900,0.335014,Active,non-default,PA,44286,1,5.169117647,5.877926421
25,258350,95,553,Y,599,1733,76000,74900,0.345643,Pay-off,non-default,AL,38111,1,3.399342105,3.449265688
31,58200,97,525,N,2604,7434,162000,155000,0.350282,Active,non-default,TN,38550,0,0.359259259,0.375483871
24,113350,97,715,Y,2317,4954,181000,179500,0.467703,Pay-off,non-default,CA,49894,0,0.626243094,0.631476323
30,127000,100,683,N,2864,6564,221000,222040,0.436319,Active,non-default,NY,44228,0,0.574660633,0.571969015
45,77600,80,667,N,3902,10933,327000,322513,0.356901,Active,non-default,IL,45787,0,0.237308869,0.240610456
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,44286,1,5,5
35,85500,95,783,N,2237,4309,187500,187500,0.519146,Pay-off,non-default,NV,46984,0,0.456,0.456
32,260000,100,762,Y,1326,3208,167000,164095,0.413342,Pay-off,non-default,FL,40171,1,1.556886228,1.584448033
28,192800,80,660,Y,990,2857,88000,87300,0.346517,Active,non-default,NC,39000,1,2.190909091,2.208476518
46,165200,80,639,Y,0,5025,475000,475000,0,Default,default,NY,44228,0,0.347789474,0.347789474
28,96400,100,742,N,2517,6920,335000,352900,0.363728,Pay-off,non-default,CA,49894,0,0.287761194,0.273165203
37,171000,90,763,N,998,2827,129900,129900,0.353024,Active,non-default,FL,40171,1,1.316397229,1.316397229
24,141250,88,690,N,1250,6000,195000,141250,0.208333,Default,default,WA,48688,0,0.724358974,1
42,24625,99,732,N,2051,6850,255000,255000,0.299416,Default,default,TX,41275,0,0.096568627,0.096568627
37,94500,95,750,Y,1860,5749,255000,253000,0.323535,Default,default,GA,43217,0,0.370588235,0.373517787
36,130800,100,750,N,1087,3813,85000,85000,0.285077,Default,default,MS,33659,1,1.538823529,1.538823529
38,195499,85,534,Y,1860,2243,138000,129990,0.829247,Active,non-default,NC,39000,1,1.41665942,1.50395415
34,97000,100,718,N,0,7625,413000,400000,0,Pay-off,non-default,NJ,56772,0,0.234866828,0.2425
54,153800,100,791,N,860,4973,125000,125000,0.172934,Pay-off,non-default,IL,45787,1,1.2304,1.2304
48,200205,90,722,Y,794,2708,37000,36500,0.293205,Default,default,IL,45787,1,5.410945946,5.485068493
61,101250,95,663,N,2878,5833,230000,229900,0.4934,Pay-off,non-default,FL,40171,0,0.440217391,0.440408873
40,318750,75,698,N,1090,12000,141000,141000,0.090833,Default,default,NC,39000,1,2.260638298,2.260638298
37,112100,95,526,Y,1629,2590,133000,129900,0.628958,Default,default,NC,39000,0,0.842857143,0.862971517
37,69000,100,524,N,1743,5344,133000,133000,0.32616,Default,default,FL,40171,0,0.518796992,0.518796992
34,84000,80,676,N,1874,6380,124000,122000,0.29373,Active,non-default,KS,43725,0,0.677419355,0.68852459
37,234000,90,587,N,1402,2512,130000,129038,0.558121,Default,default,GA,43217,1,1.8,1.813419303
36,96400,95,678,N,1643,6200,169500,160100,0.265,Default,default,TX,41275,0,0.568731563,0.602123673
41,173484,100,686,N,1357,5200,125000,125000,0.260962,Active,non-default,OR,42617,1,1.387872,1.387872
37,167550,98,650,N,1694,5025,220000,189900,0.337136,Default,default,FL,40171,0,0.761590909,0.882306477
33,69000,100,631,Y,2158,4112,148000,148000,0.524805,Active,non-default,FL,40171,0,0.466216216,0.466216216
23,120175,95,673,Y,2707,4980,250000,249900,0.543574,Pay-off,non-default,NJ,56772,0,0.4807,0.480892357
41,260200,100,643,N,1092,3444,111000,109900,0.317073,Active,non-default,GA,43217,1,2.344144144,2.367606915
22,175000,100,689,N,755,4000,90000,86900,0.18875,Default,default,TX,41275,1,1.944444444,2.013808976
32,189000,90,680,Y,1670,2962,125000,125000,0.563808,Active,non-default,TX,41275,1,1.512,1.512
51,160550,95,709,N,1137,3034,128000,126001,0.374753,Pay-off,non-default,WI,47220,1,1.254296875,1.274196237
36,166500,90,695,Y,927,2387,101000,99000,0.388354,Pay-off,non-default,CA,49894,1,1.648514851,1.681818182
53,197900,90,771,N,1267,3167,106000,105000,0.400063,Active,non-default,PA,44286,1,1.866981132,1.884761905
37,204250,95,639,Y,629,1548,54500,54500,0.406331,Default,default,TX,41275,1,3.747706422,3.747706422
29,170490,100,662,N,1261,3334,139000,138600,0.378224,Default,default,WI,47220,1,1.226546763,1.23008658
30,86810,97,672,N,1775,5169,224000,220000,0.343393,Default,default,TX,41275,0,0.387544643,0.394590909
37,135200,80,600,Y,1115,2900,137000,133900,0.384483,Pay-off,non-default,GA,43217,0,0.986861314,1.009708738
61,260000,75,664,N,1883,3424,90000,87500,0.549942,Default,default,TX,41275,1,2.888888889,2.971428571
30,149600,100,660,N,910,3040,152500,139950,0.299342,Default,default,GA,43217,0,0.980983607,1.068953198
37,111900,80,728,Y,1117,3473,112000,110500,0.321624,Default,default,GA,43217,0,0.999107143,1.012669683
27,180500,95,599,N,925,2158,59500,59100,0.428638,Active,non-default,VA,53275,1,3.033613445,3.054145516
32,142350,97,589,Y,480,1906,72000,65000,0.251836,Active,non-default,AL,38111,1,1.977083333,2.19
37,118000,100,602,Y,1543,5529,183000,182371,0.279074,Active,non-default,NC,39000,0,0.644808743,0.647032697
33,156680,80,746,N,1783,3107,215000,215000,0.573865,Default,default,MN,55914,0,0.728744186,0.728744186
55,108500,100,764,N,719,3533,76000,75000,0.20351,Default,default,TN,38550,1,1.427631579,1.446666667
22,75900,100,729,N,2877,6091,355000,355000,0.472336,Pay-off,non-default,MD,56763,0,0.213802817,0.213802817
24,154000,100,691,N,3887,7067,375000,375000,0.550021,Default,default,NY,44228,0,0.410666667,0.410666667
37,120900,100,578,N,3784,6674,200000,198000,0.566976,Default,default,SC,39326,0,0.6045,0.610606061
23,91248,102,626,Y,1887,3500,137000,134900,0.539143,Default,default,FL,40171,0,0.666043796,0.676412157
35,190954,100,652,N,1848,4292,127000,126800,0.430568,Active,non-default,TX,41275,1,1.503574803,1.505946372
37,144000,90,630,N,2581,6445,227000,213000,0.400465,Active,non-default,TN,38550,0,0.634361233,0.676056338
37,128000,100,717,N,1169,4800,144500,135054,0.243542,Pay-off,non-default,FL,40171,0,0.885813149,0.947769041
22,48900,100,667,Y,2060,8500,216000,216000,0.242353,Pay-off,non-default,NJ,56772,0,0.226388889,0.226388889
46,352000,80,808,Y,892,1707,95000,95000,0.522554,Pay-off,non-default,FL,40171,1,3.705263158,3.705263158
35,147000,90,663,N,0,1863,49500,49500,0,Default,default,TX,41275,1,2.96969697,2.96969697
30,101200,98,689,N,1131,4105,82500,78000,0.275518,Default,default,IN,43003,1,1.226666667,1.297435897
25,90000,100,666,N,2073,5800,246000,246000,0.357414,Pay-off,non-default,NJ,56772,0,0.365853659,0.365853659
37,170000,100,682,N,2875,5025,325000,325000,0.572175,Default,default,CA,49894,0,0.523076923,0.523076923
27,127000,100,662,N,2613,7340,194000,192135,0.355995,Active,non-default,GA,43217,0,0.654639175,0.660993572
34,276000,100,697,N,1883,3650,135000,133900,0.51589,Default,default,TX,41275,1,2.044444444,2.061239731
42,236900,99,738,Y,1130,4794,140000,136000,0.235711,Default,default,GA,43217,1,1.692142857,1.741911765
25,90450,85,748,N,2153,6705,163500,154900,0.321104,Active,non-default,TX,41275,0,0.553211009,0.583925113
69,54150,95,795,N,1785,8501,138000,138000,0.209975,Pay-off,non-default,AR,33948,0,0.392391304,0.392391304
50,296700,95,523,Y,623,1658,75000,75000,0.375754,Default,default,OH,44160,1,3.956,3.956
44,66400,80,753,Y,4519,11042,305000,305000,0.409256,Default,default,TN,38550,0,0.217704918,0.217704918
37,272870,100,669,N,1874,5025,375000,272870,0.372959,Active,non-default,NY,44228,0,0.727653333,1
37,133650,100,808,N,963,3483,185000,185000,0.276486,Active,non-default,HI,53123,0,0.722432432,0.722432432
37,146400,80,784,N,2806,9568,275000,272000,0.293269,Pay-off,non-default,IL,45787,0,0.532363636,0.538235294
24,78375,95,625,N,1768,6300,255000,252000,0.280635,Pay-off,non-default,MN,55914,0,0.307352941,0.311011905
37,165000,100,613,Y,987,2662,81000,81000,0.370774,Default,default,MI,44476,1,2.037037037,2.037037037
23,127450,98,711,N,3400,6315,405000,405000,0.538401,Active,non-default,CA,49894,0,0.314691358,0.314691358
39,86500,100,710,N,1653,4813,65001,65001,0.343445,Pay-off,non-default,MI,44476,1,1.330748758,1.330748758
27,123790,100,712,N,1944,5064,150000,150000,0.383886,Active,non-default,VA,53275,0,0.825266667,0.825266667
45,301500,90,608,N,684,2760,86000,85000,0.247826,Default,default,MO,43988,1,3.505813953,3.547058824
41,161500,95,772,Y,2426,4583,182000,175000,0.529348,Pay-off,non-default,GA,43217,0,0.887362637,0.922857143
37,160000,80,602,Y,1120,2322,100000,99400,0.482343,Default,default,FL,40171,1,1.6,1.609657948
31,210300,95,650,N,954,2208,71000,69500,0.432065,Pay-off,non-default,WI,47220,1,2.961971831,3.025899281
37,206100,90,707,N,5045,9000,163000,163000,0.560556,Pay-off,non-default,OR,42617,1,1.264417178,1.264417178
23,90400,100,689,N,4963,7797,105000,104095,0.636527,Pay-off,non-default,TX,41275,0,0.860952381,0.868437485
37,88000,95,682,N,1361,6200,150330,150330,0.219516,Default,default,SC,39326,0,0.585378833,0.585378833
51,217800,100,749,N,3309,5025,206000,190000,0.658549,Pay-off,non-default,CT,55970,1,1.057281553,1.146315789
52,248000,80,542,Y,808,2194,120000,116824,0.368277,Active,non-default,NC,39000,1,2.066666667,2.122851469
41,158650,95,782,N,1758,4189,190000,184500,0.419671,Default,default,WA,48688,0,0.835,0.859891599
53,292000,80,627,N,4249,10350,292000,288519,0.410531,Pay-off,non-default,SC,39326,0,1,1.012065063
44,310175,95,660,N,0,5025,674500,674500,0,Default,default,NY,44228,0,0.459859155,0.459859155
37,86000,100,691,N,1539,6300,280000,277000,0.244286,Default,default,CA,49894,0,0.307142857,0.310469314
38,254600,95,676,N,0,2000,104500,104100,0,Active,non-default,KY,37396,1,2.436363636,2.445725264
27,159500,95,604,Y,846,3324,103000,100900,0.254513,Active,non-default,IL,45787,1,1.548543689,1.580773043
39,230000,83,718,N,955,3000,146900,120000,0.318333,Default,default,PA,44286,1,1.565690946,1.916666667
49,220500,90,681,N,1621,4000,217151,217151,0.40525,Default,default,WA,48688,1,1.015422448,1.015422448
25,47500,100,671,Y,0,7500,164000,161000,0,Default,default,NC,39000,0,0.289634146,0.295031056
51,166000,95,723,Y,1603,3842,126100,126100,0.417231,Pay-off,non-default,MD,56763,1,1.316415543,1.316415543
37,119150,80,572,N,704,1083,50000,50000,0.650046,Default,default,TN,38550,1,2.383,2.383
23,102300,97,774,N,1872,5336,225000,225000,0.350825,Pay-off,non-default,CA,49894,0,0.454666667,0.454666667
37,91000,100,553,Y,1753,5610,155000,149590,0.312478,Default,default,GA,43217,0,0.587096774,0.608329434
45,301500,90,608,N,684,2760,86000,85000,0.247826,Default,default,MO,43988,1,3.505813953,3.547058824
24,36500,100,713,N,1995,6182,200000,197000,0.322711,Pay-off,non-default,LA,35523,0,0.1825,0.185279188
32,72900,100,749,N,2937,7166,350000,270000,0.409852,Pay-off,non-default,CA,49894,0,0.208285714,0.27
34,151050,95,688,N,568,4000,63000,59900,0.142,Active,non-default,TX,41275,1,2.397619048,2.521702838
50,290000,72,702,N,17225,5025,140000,140000,3.428077,Default,default,NJ,56772,1,2.071428571,2.071428571
23,91248,102,626,Y,1887,3500,137000,134900,0.539143,Default,default,FL,40171,0,0.666043796,0.676412157
30,136385,100,716,N,1967,4600,225000,225000,0.427609,Default,default,UT,50614,0,0.606155556,0.606155556
38,320000,80,679,N,810,5025,110000,110000,0.161204,Default,default,NY,44228,1,2.909090909,2.909090909
22,72750,97,582,Y,2310,6338,143500,143205,0.364468,Default,default,NC,39000,0,0.506968641,0.508012988
30,149150,95,766,N,2063,5401,235000,234607,0.381966,Default,default,SC,39326,0,0.634680851,0.635744032
33,352000,80,610,Y,784,1892,99000,98390,0.414376,Default,default,GA,43217,1,3.555555556,3.57759935
45,239407,95,640,Y,3271,5025,330000,330000,0.650986,Default,default,NY,44228,0,0.725475758,0.725475758
53,298950,95,684,N,8944,5025,481000,481000,1.780013,Pay-off,non-default,IL,45787,0,0.621517672,0.621517672
40,71250,95,743,Y,2188,3973,161000,159990,0.550717,Pay-off,non-default,FL,40171,0,0.442546584,0.445340334
37,187000,100,664,N,1149,2400,124000,121400,0.47875,Default,default,GA,43217,1,1.508064516,1.540362438
40,67500,75,699,Y,4102,11996,159000,158000,0.341947,Active,non-default,MT,35201,0,0.424528302,0.42721519
33,192890,100,601,N,1648,3809,150000,149900,0.432659,Active,non-default,IL,45787,1,1.285933333,1.286791194
37,130500,90,624,N,864,5025,135000,130500,0.171951,Default,default,WV,32589,0,0.966666667,1
38,125600,80,651,N,1576,3612,235000,235000,0.436323,Default,default,GA,43217,0,0.534468085,0.534468085
30,176300,100,641,N,1749,3563,136000,135100,0.490878,Default,default,GA,43217,1,1.296323529,1.304959289
55,108500,100,764,N,719,3533,76000,75000,0.20351,Default,default,TN,38550,1,1.427631579,1.446666667
35,141015,85,642,Y,1513,3750,132000,132000,0.403467,Default,default,FL,40171,1,1.068295455,1.068295455
29,130000,100,633,N,2641,4774,155000,155000,0.553205,Default,default,MI,44476,0,0.838709677,0.838709677
31,115000,100,616,Y,682,2773,95200,95200,0.245943,Active,non-default,NC,39000,1,1.207983193,1.207983193
31,116300,97,666,N,1137,3500,95000,95000,0.324857,Default,default,MI,44476,1,1.224210526,1.224210526
37,169400,100,671,Y,1775,3227,185000,183026,0.550046,Pay-off,non-default,TX,41275,0,0.915675676,0.925551561
33,123675,97,696,N,889,3800,105000,105000,0.233947,Default,default,NC,39000,1,1.177857143,1.177857143
42,73050,90,743,Y,1440,3220,125000,125000,0.447205,Pay-off,non-default,CA,49894,0,0.5844,0.5844
25,128250,95,683,N,1657,5400,205000,205000,0.306852,Default,default,MI,44476,0,0.625609756,0.625609756
27,96820,100,688,N,1828,3600,163000,162354,0.507778,Default,default,NV,46984,0,0.59398773,0.596351183
37,57000,100,650,N,1988,4564,125000,118000,0.435583,Default,default,IN,43003,0,0.456,0.483050847
24,154000,100,691,N,3887,7067,375000,375000,0.550021,Default,default,NY,44228,0,0.410666667,0.410666667
37,184750,80,582,Y,3228,9036,337500,332500,0.357238,Default,default,IL,45787,0,0.547407407,0.555639098
45,168000,100,683,N,3053,5129,127000,123000,0.595243,Pay-off,non-default,MO,43988,1,1.322834646,1.365853659
23,90210,97,685,N,2059,6094,302000,308577,0.337873,Pay-off,non-default,CA,49894,0,0.298708609,0.292341944
33,137000,100,624,N,1958,5625,124000,122500,0.348089,Default,default,IL,45787,1,1.10483871,1.118367347
37,152000,95,620,Y,1639,3467,119000,110550,0.472743,Default,default,NC,39000,1,1.277310924,1.374943464
37,126350,95,669,N,965,4633,124500,121000,0.208288,Default,default,OH,44160,1,1.014859438,1.044214876
26,76950,90,720,N,1830,7027,209000,209000,0.260424,Default,default,NJ,56772,0,0.368181818,0.368181818
37,160000,100,663,N,1378,3250,94000,92600,0.424,Active,non-default,IA,43042,1,1.70212766,1.727861771
33,352000,80,610,Y,784,1892,99000,98390,0.414376,Default,default,GA,43217,1,3.555555556,3.57759935
44,233000,100,713,N,948,5025,113000,113000,0.188669,Default,default,AZ,42590,1,2.061946903,2.061946903
43,180900,79,745,N,2621,5442,311000,309000,0.481624,Active,non-default,CA,49894,0,0.581672026,0.585436893
37,85423,100,695,N,1280,6083,202000,202000,0.210422,Pay-off,non-default,NV,46984,0,0.422886139,0.422886139
37,86400,80,599,Y,1886,5000,177000,176200,0.3772,Default,default,GA,43217,0,0.488135593,0.490351873
